1-1,1-2,1-5,1-6,1-7,2-5,2-7,2-8,3-1,3-4,3-6,3-9,3-10,3-11
0.031607,0.045421,0.040679,0.117675,0.161879,0.017103,0.011385,0.0459,0.107437,0.1936,0.241291,0.108191,0.0,0.404023
0.031229,0.029039,0.034086,0.14321,0.169121,0.016919,0.015084,0.044567,0.110179,0.1968,0.2431,0.105409,0.0,0.399941
0.02743,0.034996,0.035986,0.129966,0.171921,0.016404,0.015447,0.045678,0.103179,0.046133,0.242102,0.102099,0.000134,0.390321
0.032005,0.071482,0.038221,0.100147,0.204369,0.015816,0.014721,0.042917,0.102582,0.049867,0.239017,0.099257,0.0,0.382075
0.028564,0.025689,0.044256,0.10599,0.221853,0.013866,0.011857,0.041075,0.098696,0.039467,0.235654,0.097272,0.0,0.372455
0.032264,0.033507,0.036097,0.159612,0.255621,0.015154,0.013851,0.041329,0.098563,0.061067,0.233776,0.09706,0.0,0.369599
0.030096,0.055845,0.028722,0.209513,0.240498,0.015705,0.012437,0.037615,0.098464,0.037867,0.233428,0.097691,0.0,0.359817
0.029956,0.038347,0.019781,0.255431,0.227175,0.014602,0.011748,0.037488,0.098957,0.014667,0.229183,0.096613,0.0,0.358376
0.031229,0.043187,0.038668,0.26162,0.205249,0.012984,0.013017,0.035489,0.097257,0.0136,0.231294,0.095028,0.0,0.355533
0.029996,0.030529,0.03688,0.267073,0.204529,0.015558,0.012111,0.034314,0.09658,0.0264,0.225124,0.095022,0.0,0.349928
0.033199,0.034252,0.042915,0.303904,0.257582,0.013131,0.011966,0.033902,0.093545,0.010667,0.222109,0.092256,0.0,0.349456
0.028624,0.136634,0.028163,0.275426,0.29175,0.013499,0.011494,0.033013,0.09406,0.016267,0.217586,0.091534,0.0,0.346034
0.03121,0.037975,0.019222,0.264044,0.276586,0.01405,0.012655,0.031838,0.097806,0.0808,0.214362,0.09645,0.0,0.342585
0.028922,0.180194,0.036097,0.260755,0.294671,0.013535,0.011531,0.032505,0.092932,0.164533,0.212738,0.090358,0.000134,0.339688
0.029201,0.057707,0.03878,0.262443,0.306914,0.013866,0.011676,0.030918,0.089475,0.1096,0.210535,0.087233,0.0,0.334407
0.03113,0.03723,0.039562,0.261707,0.312395,0.015227,0.011204,0.030283,0.090307,0.052267,0.210813,0.087892,0.000134,0.336414
0.028584,0.029039,0.026933,0.248723,0.341562,0.014087,0.01008,0.030981,0.087079,0.0488,0.208355,0.086533,0.000134,0.333383
0.032284,0.044676,0.022798,0.269237,0.347883,0.013756,0.079843,0.030918,0.088852,0.054933,0.206731,0.08708,0.000134,0.326444
0.026058,0.026806,0.033415,0.296806,0.33228,0.010961,0.313971,0.030664,0.088719,0.051733,0.203716,0.087308,0.0,0.32511
0.031965,0.030901,0.035762,0.256167,0.29207,0.012101,0.145618,0.028791,0.088391,0.078133,0.20411,0.086917,0.0,0.326417
0.026237,0.027178,0.036433,0.203107,0.360126,0.285346,0.00892,0.029616,0.087038,0.030133,0.201605,0.085457,0.0,0.320273
0.031627,0.040208,0.027269,0.263352,0.37301,0.151832,0.008992,0.027394,0.085802,0.0312,0.198775,0.083466,0.0,0.314129
0.026913,0.03239,0.019222,0.239894,0.342282,0.010041,0.009971,0.027648,0.088258,0.061333,0.197175,0.085063,0.000269,0.317511
0.028166,0.067386,0.034645,0.254479,0.380611,0.010041,0.009645,0.027553,0.08454,0.063733,0.192466,0.083566,0.000134,0.314143
0.031866,0.038347,0.031962,0.269627,0.389814,0.008754,0.007361,0.026474,0.085652,0.042133,0.193742,0.083813,0.00094,0.307312
0.025163,0.096054,0.034086,0.254566,0.389133,0.01085,0.042605,0.026156,0.082303,0.116533,0.191075,0.0801,0.0,0.308969
0.03105,0.046538,0.032857,0.24037,0.356406,0.011402,0.184887,0.025299,0.080581,0.1696,0.187503,0.079568,0.0,0.307339
0.02564,0.036113,0.025369,0.252272,0.312915,0.008938,0.009971,0.025648,0.079548,0.169867,0.186691,0.080172,0.0,0.300427
0.031786,0.046538,0.02224,0.255172,0.378691,0.011512,0.012038,0.024125,0.08163,0.08,0.18574,0.079128,0.0,0.298595
0.02556,0.116158,0.030733,0.234744,0.352725,0.192107,0.010552,0.024696,0.077794,0.044,0.185392,0.076027,0.0,0.300319
0.029758,0.074088,0.032409,0.264174,0.364648,0.010152,0.006889,0.023426,0.078398,0.0432,0.182075,0.07794,0.0,0.295671
0.027649,0.0242,0.033974,0.256297,0.378691,0.012432,0.00892,0.022982,0.077801,0.052533,0.182215,0.076546,0.0,0.292532
0.026436,0.036858,0.034309,0.260149,0.369889,0.012138,0.008303,0.02295,0.077296,0.064267,0.193858,0.075217,0.000134,0.293893
0.02753,0.042815,0.019446,0.22717,0.379891,0.011549,0.006708,0.02295,0.076587,0.0616,0.180197,0.07568,0.000134,0.285445
0.026734,0.052122,0.02928,0.2331,0.351524,0.008607,0.007288,0.022093,0.074823,0.040267,0.174236,0.07393,0.000134,0.284367
0.026973,0.040581,0.031515,0.253571,0.345043,0.008092,0.006889,0.021998,0.074814,0.0528,0.173285,0.074086,0.000134,0.283586
0.025481,0.037602,0.037103,0.231974,0.280187,0.010299,0.006672,0.02203,0.072377,0.0856,0.17129,0.071792,0.0,0.279032
0.028982,0.050633,0.036097,0.211374,0.402217,0.009195,0.007324,0.022442,0.072205,0.0968,0.171545,0.070072,0.0,0.280487
0.024745,0.031646,0.020451,0.232667,0.369489,0.007981,0.01454,0.020855,0.069469,0.067733,0.169272,0.068022,0.0,0.275636
0.025819,0.032762,0.03565,0.240241,0.381292,0.008386,0.007361,0.019331,0.072409,0.1504,0.169527,0.070429,0.0,0.274774
0.028962,0.027923,0.030398,0.276681,0.380331,0.007761,0.008195,0.019458,0.070642,0.195467,0.166489,0.069841,0.0,0.273292
0.025481,0.027923,0.032409,0.255821,0.388533,0.008055,0.02317,0.02022,0.070432,0.103467,0.163636,0.069413,0.0,0.269048
0.028126,0.034624,0.027939,0.217,0.37357,0.00754,0.023134,0.020347,0.071897,0.0376,0.161827,0.069957,0.000134,0.265599
0.0257,0.029412,0.015869,0.216394,0.317076,0.017361,0.056855,0.019966,0.069428,0.0496,0.160551,0.06841,0.0,0.268226
0.028882,0.02755,0.039785,0.218731,0.406458,0.020156,0.065231,0.020093,0.068681,0.052533,0.158394,0.065915,0.0,0.26444
0.023392,0.034996,0.032186,0.19588,0.359246,0.015705,0.086116,0.019585,0.067293,0.0312,0.158881,0.066944,0.000134,0.259388
0.025322,0.057334,0.040009,0.237211,0.355925,0.007981,0.079807,0.019331,0.068262,0.036,0.154637,0.067537,0.0,0.262554
0.027908,0.027923,0.030286,0.174154,0.370689,0.009011,0.023895,0.018125,0.068516,0.028533,0.159043,0.067103,0.0,0.258916
0.024546,0.03239,0.02861,0.186402,0.369089,0.009195,0.007905,0.017967,0.06544,0.036,0.15292,0.062921,0.000134,0.253203
0.027808,0.028295,0.011064,0.177486,0.348084,0.024092,0.006418,0.017554,0.062365,0.0264,0.155124,0.060742,0.000134,0.257501
0.02747,0.036485,0.029392,0.222583,0.33144,0.07404,0.005838,0.016157,0.063664,0.074667,0.150902,0.063583,0.000134,0.254322
0.028982,0.02755,0.030063,0.203583,0.310354,0.08912,0.005947,0.016729,0.062682,0.049867,0.149139,0.061961,0.000134,0.249242
0.02566,0.037602,0.016093,0.180343,0.370049,0.081102,0.006382,0.01749,0.064713,0.076533,0.148652,0.063265,0.0,0.249067
0.028922,0.02755,0.012181,0.20129,0.316356,0.024128,0.006635,0.016697,0.062463,0.1432,0.146658,0.060467,0.0,0.248824
0.028007,0.065897,0.029839,0.186402,0.326958,0.008276,0.008195,0.017713,0.061084,0.073067,0.145173,0.06018,0.000134,0.243516
