1-1,1-2,1-5,1-6,1-7,2-5,2-7,2-8,3-1,3-4,3-6,3-9,3-10,3-11
0.029993,0.045032,0.100698,0.116625,0.1625,0.016883,0.011314,0.039,0.10281,0.194467,0.241326,0.103493,0.000134,0.404039
0.030041,0.028284,0.082419,0.140706,0.16978,0.016773,0.014831,0.03752,0.105377,0.197206,0.243135,0.100753,0.000134,0.399984
0.026248,0.034611,0.088069,0.13333,0.172539,0.016442,0.015194,0.038421,0.098765,0.046289,0.242137,0.097624,0.000134,0.390323
0.030169,0.071083,0.093054,0.109206,0.204895,0.015816,0.014759,0.036007,0.098226,0.050123,0.239053,0.09491,0.000134,0.382118
0.02724,0.025307,0.109339,0.119246,0.222413,0.013904,0.011858,0.035139,0.094502,0.039167,0.23569,0.093011,0.0,0.372457
0.030217,0.033495,0.089066,0.16794,0.256129,0.015154,0.013852,0.035203,0.0944,0.060805,0.233834,0.092858,0.0,0.369614
0.028648,0.056569,0.069791,0.214324,0.241051,0.015706,0.012438,0.032082,0.094286,0.038072,0.233463,0.093387,0.0,0.359859
0.028184,0.037961,0.046859,0.257642,0.227733,0.014639,0.011749,0.032371,0.094732,0.014517,0.229219,0.09235,0.0,0.358404
0.029593,0.042799,0.09671,0.250355,0.205895,0.012947,0.013018,0.030247,0.093015,0.013695,0.231353,0.090876,0.0,0.355547
0.028312,0.030145,0.091392,0.264395,0.205175,0.015596,0.012112,0.029604,0.092464,0.026568,0.22516,0.090862,0.000134,0.349929
0.031273,0.034611,0.095048,0.292341,0.258169,0.013131,0.011966,0.029121,0.089511,0.010682,0.222122,0.088198,0.000134,0.349457
0.027128,0.136211,0.068461,0.26746,0.292285,0.013499,0.011495,0.028317,0.090005,0.015886,0.217622,0.087531,0.000134,0.346048
0.02948,0.037588,0.04553,0.254621,0.277167,0.014051,0.012619,0.027416,0.093616,0.081348,0.214398,0.092191,0.0,0.342599
0.027352,0.179754,0.089398,0.250533,0.295205,0.013573,0.011531,0.027705,0.088979,0.165708,0.212775,0.086349,0.000269,0.339702
0.02764,0.057313,0.095381,0.264306,0.307443,0.013904,0.011676,0.02645,0.085679,0.109833,0.210571,0.083432,0.000134,0.334461
0.029657,0.036472,0.096045,0.25662,0.312842,0.015265,0.011205,0.025968,0.086421,0.052314,0.21085,0.084008,0.000134,0.336414
0.027,0.028656,0.065138,0.244402,0.341999,0.014124,0.010081,0.026676,0.083348,0.048754,0.208391,0.082756,0.000134,0.333383
0.030377,0.043915,0.054503,0.264484,0.348398,0.013757,0.079885,0.026579,0.085045,0.054506,0.206768,0.083235,0.000134,0.326498
0.024615,0.026424,0.082752,0.298161,0.3328,0.010961,0.313957,0.026257,0.084889,0.051219,0.203753,0.083491,0.0,0.325096
0.030329,0.030517,0.089398,0.248223,0.292725,0.012101,0.145629,0.025002,0.084584,0.077513,0.204147,0.083064,0.0,0.326457
0.024855,0.026424,0.091725,0.201839,0.360637,0.285357,0.008957,0.025517,0.0833,0.029855,0.201642,0.081738,0.000134,0.3203
0.029961,0.039821,0.067132,0.253999,0.373595,0.151837,0.008993,0.023941,0.08214,0.03095,0.198813,0.079868,0.000134,0.314156
0.025559,0.031634,0.04553,0.240492,0.342839,0.010078,0.009972,0.023941,0.084455,0.061079,0.197212,0.081403,0.000269,0.317538
0.026616,0.066989,0.085743,0.253021,0.381114,0.010042,0.009646,0.024101,0.080934,0.063544,0.192504,0.079945,0.000134,0.314129
0.030041,0.037961,0.079428,0.266794,0.390313,0.008754,0.007361,0.023007,0.082011,0.04218,0.193803,0.08013,0.000134,0.307351
0.024087,0.095646,0.08541,0.253154,0.389673,0.010888,0.042608,0.022332,0.078795,0.116406,0.191112,0.076555,0.0,0.308955
0.029288,0.046148,0.081755,0.237871,0.356997,0.011439,0.1849,0.02201,0.07714,0.17009,0.187541,0.076087,0.0,0.307365
0.024455,0.035728,0.061815,0.251333,0.313682,0.008975,0.009972,0.022332,0.076183,0.170364,0.186729,0.076652,0.000134,0.300466
0.029945,0.046148,0.053838,0.251688,0.379194,0.011513,0.012039,0.020691,0.078158,0.079978,0.185778,0.075702,0.0,0.298607
0.024359,0.11537,0.076105,0.234494,0.353278,0.192151,0.010552,0.021463,0.074493,0.043824,0.185453,0.072691,0.000134,0.300318
0.02804,0.073316,0.08109,0.260929,0.365236,0.010189,0.00689,0.020208,0.075049,0.043002,0.182113,0.074532,0.0,0.295683
0.026056,0.023818,0.084081,0.254443,0.379194,0.012432,0.00892,0.020015,0.074451,0.053136,0.182253,0.073235,0.000134,0.292571
