1-1,1-2,1-5,1-6,1-7,2-5,2-7,2-8,3-1,3-4,3-6,3-9,3-10,3-11
0.060266,0.040448,0.070713,0.012218,0.007053,0.049469,0.098736,0.021362,0.201286,0.295636,0.044479,0.22293,0.118399,0.449541
0.054029,0.017963,0.098998,0.01049,0.013622,0.035574,0.061178,0.034674,0.403199,0.555611,0.047967,0.458961,0.087676,0.192661
0.057157,0.021237,0.079552,0.013902,0.009436,0.034645,0.086044,0.019387,0.133245,0.448502,0.039559,0.090366,0.091991,0.376147
0.058962,0.031716,0.053035,0.023811,0.01416,0.035791,0.07316,0.011434,0.042942,0.500994,0.034088,0.052186,0.115824,0.392202
0.047945,0.076748,0.06482,0.008806,0.013356,0.039427,0.082802,0.011904,0.05409,0.445404,0.047813,0.046215,0.118578,0.233945
0.046351,0.030562,0.36594,0.01507,0.020977,0.038994,0.094236,0.016176,0.047328,0.242002,0.038789,0.049327,0.090933,0.37156
0.064643,0.04104,0.087213,0.024319,0.015408,0.028657,0.085975,0.013534,0.060719,0.486298,0.041264,0.036697,0.114523,0.559633
0.043274,0.047215,0.065999,0.016624,0.016714,0.035698,0.1108,0.007236,0.047823,0.238608,0.041378,0.044876,0.118231,0.506881
0.036817,0.032994,0.061874,0.011114,0.016898,0.040355,0.097875,0.007853,0.046075,0.421257,0.037134,0.042813,0.088409,0.325688
0.047137,0.022766,0.104302,0.01931,0.013332,0.025005,0.074897,0.01099,0.058146,0.42317,0.04112,0.035213,0.119712,0.415138
0.044233,0.025666,0.210961,0.019245,0.020693,0.035899,0.067087,0.013805,0.083245,0.219525,0.035996,0.075239,0.092219,0.311927
0.042709,0.030874,0.043017,0.018729,0.022727,0.030112,0.067251,0.007853,0.041985,0.245787,0.033691,0.058917,0.115395,0.25
0.048175,0.071041,0.070713,0.01666,0.016466,0.031396,0.109035,0.006051,0.076187,0.4215,0.034878,0.082332,0.088939,0.394495
0.046893,0.198247,0.090159,0.019056,0.020504,0.038653,0.099817,0.03129,0.032289,0.280972,0.032453,0.042668,0.121396,0.355505
0.042723,0.018805,0.39835,0.019825,0.02109,0.026398,0.087617,0.01178,0.046075,0.379253,0.042422,0.044188,0.088962,0.240826
0.038893,0.042943,0.085445,0.02307,0.02132,0.03969,0.052616,0.010743,0.048912,0.414353,0.028667,0.044695,0.119542,0.34633
0.027676,0.024387,0.055981,0.019165,0.022485,0.026537,0.073091,0.009557,0.04591,0.390692,0.054228,0.031268,0.115005,0.770642
0.040441,0.044252,0.06482,0.021343,0.026198,0.023056,0.087329,0.013262,0.042942,0.20743,0.032508,0.041691,0.089866,0.31422
0.034942,0.024013,0.094284,0.025734,0.023762,0.037013,0.100022,0.01746,0.045976,0.352378,0.03219,0.098147,0.120375,0.240826
