1-1,1-2,1-5,1-6,1-7,2-5,2-7,2-8,3-1,3-4,3-6,3-9,3-10,3-11
0.027397,0.03,0.0,0.01,0.0,0.0,0.0,0.11,0.0,0.06,0.012195,0.08,0.05,0.0
0.027397,0.0,0.0,0.38,0.010101,0.0,0.0,0.0,0.05,0.1,0.02439,0.15,0.03,0.0
0.027397,0.0,0.0,0.99,0.010101,0.0,0.0,0.0,0.0,0.08,0.02439,0.0,0.05,0.0
0.013699,0.0,0.0,1.0,0.010101,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.06,0.0
0.013699,0.0,0.0,1.0,0.010101,0.0,0.0,0.0,0.0,0.07,0.012195,0.0,0.06,0.0
0.027397,0.0,0.0,0.99,0.010101,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.05,0.0
0.027397,0.0,0.0,0.51,0.010101,0.0,0.0,0.0,0.0,0.07,0.02439,0.0,0.05,0.0
0.013699,0.0,0.0,0.04,0.010101,0.0,0.0,0.0,0.0,0.04,0.012195,0.0,0.05,0.0
0.013699,0.0,0.0,0.01,0.010101,0.0,0.0,0.0,0.0,0.06,0.02439,0.0,0.03,0.0
0.013699,0.01,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.08,0.012195,0.0,0.05,0.0
0.013699,0.0,0.0,0.01,0.020202,0.0,0.0,0.0,0.0,0.06,0.012195,0.0,0.04,0.0
0.027397,0.0,0.0,0.02,0.020202,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.05,0.0
0.013699,0.0,0.0,0.01,0.010101,0.0,0.0,0.0,0.0,0.07,0.02439,0.0,0.04,0.0
0.013699,0.01,0.0,0.02,0.010101,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.09,0.0
0.013699,0.0,0.0,0.01,0.010101,0.0,0.0,0.0,0.0,0.06,0.012195,0.0,0.03,0.0
0.013699,0.0,0.0,0.02,0.010101,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.06,0.0
0.013699,0.0,0.0,0.02,0.010101,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.05,0.0
0.013699,0.0,0.0,0.02,0.020202,0.0,0.0,0.0,0.0,0.06,0.012195,0.0,0.05,0.0
0.013699,0.01,0.0,0.02,0.020202,0.0,0.0,0.0,0.0,0.03,0.012195,0.0,0.05,0.0
0.027397,0.0,0.0,0.01,0.010101,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.07,0.0
0.013699,0.0,0.0,0.0,0.020202,0.0,0.0,0.0,0.0,0.02,0.012195,0.0,0.05,0.0
0.027397,0.0,0.0,0.01,0.020202,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.04,0.0
0.013699,0.0,0.0,0.01,0.010101,0.0,0.0,0.0,0.0,0.06,0.012195,0.0,0.05,0.0
0.013699,0.0,0.0,0.0,0.020202,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.03,0.0
0.027397,0.0,0.0,0.01,0.020202,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.08,0.0
0.041096,0.0,0.0,0.01,0.020202,0.0,0.0,0.0,0.0,0.08,0.02439,0.0,0.03,0.0
0.013699,0.0,0.0,0.01,0.020202,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.08,0.0
0.013699,0.0,0.0,0.01,0.010101,0.0,0.0,0.0,0.0,0.07,0.012195,0.0,0.03,0.0
0.013699,0.0,0.0,0.01,0.020202,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.05,0.0
0.013699,0.03,0.0,0.01,0.020202,0.0,0.0,0.0,0.0,0.05,0.012195,0.0,0.07,0.0
0.013699,0.0,0.0,0.01,0.030303,0.0,0.0,0.0,0.05,0.04,0.0,0.07,0.07,0.0
0.013699,0.0,0.0,0.01,0.020202,0.0,0.0,0.0,0.15,0.06,0.012195,0.19,0.04,0.0
0.013699,0.0,0.0,0.01,0.020202,0.0,0.0,0.0,0.05,0.04,0.0,0.08,0.02,0.0
0.013699,0.01,0.0,0.0,0.020202,0.0,0.0,0.0,0.05,0.07,0.0,0.03,0.05,0.0
0.013699,0.01,0.0,0.01,0.020202,0.0,0.0,0.0,0.0,0.05,0.012195,0.0,0.05,0.0
0.013699,0.0,0.0,0.0,0.020202,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.05,0.0
0.013699,0.0,0.0,0.0,0.020202,0.0,0.0,0.0,0.0,0.04,0.012195,0.0,0.05,0.0
0.013699,0.0,0.0,0.01,0.030303,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.04,0.0
0.013699,0.0,0.0,0.01,0.020202,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.06,0.0
0.013699,0.0,0.0,0.01,0.020202,0.0,0.0,0.0,0.0,0.04,0.012195,0.0,0.05,0.0
0.013699,0.0,0.0,0.01,0.020202,0.222222,0.0,0.0,0.0,0.05,0.012195,0.0,0.05,0.0
0.013699,0.0,0.0,0.01,0.030303,0.0,0.0,0.0,0.0,0.06,0.012195,0.0,0.05,0.0
0.013699,0.0,0.0,0.01,0.030303,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.06,0.0
0.013699,0.0,0.0,0.01,0.020202,0.0,0.0,0.0,0.0,0.04,0.012195,0.0,0.07,0.0
0.013699,0.0,0.0,0.01,0.020202,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.05,0.0
0.013699,0.0,0.0,0.01,0.020202,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.08,0.0
0.013699,0.0,0.0,0.02,0.020202,0.0,0.0,0.0,0.0,0.05,0.02439,0.0,0.04,0.0
0.013699,0.0,0.0,0.01,0.020202,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.06,0.0
0.013699,0.0,0.0,0.02,0.020202,0.0,0.0,0.0,0.0,0.04,0.02439,0.0,0.03,0.0
0.013699,0.0,0.0,0.01,0.020202,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.06,0.0
0.013699,0.0,0.0,0.02,0.020202,0.0,0.0,0.0,0.0,0.03,0.012195,0.0,0.05,0.0
0.013699,0.0,0.0,0.01,0.010101,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.03,0.0
