1-1,1-2,1-5,1-6,1-7,2-5,2-7,2-8,3-1,3-4,3-6,3-9,3-10,3-11
0.041221,0.009022,0.014019,0.180865,0.168256,0.009891,0.006389,0.077746,0.091787,0.236588,0.237091,0.08942,0.0,0.38293
0.036651,0.006671,0.013439,0.194226,0.173786,0.010024,0.010342,0.076782,0.090125,0.198934,0.238418,0.086019,0.0,0.376832
0.03594,0.007307,0.012811,0.164936,0.179882,0.009307,0.010869,0.078583,0.08801,0.119627,0.237502,0.085517,0.0,0.367885
0.038168,0.016964,0.013922,0.120608,0.213368,0.008097,0.00865,0.074349,0.086544,0.085305,0.234736,0.083837,0.0,0.361004
0.037274,0.005464,0.015238,0.12766,0.22887,0.006826,0.006699,0.07015,0.083759,0.10963,0.2313,0.081653,0.0,0.348708
0.038151,0.007815,0.012316,0.190024,0.262878,0.007339,0.008092,0.070065,0.083507,0.096968,0.229397,0.081069,0.0,0.346516
0.038195,0.015376,0.010396,0.236856,0.244938,0.008845,0.007081,0.064611,0.083213,0.075308,0.229622,0.082733,0.0,0.338047
0.038072,0.007751,0.007873,0.280178,0.234313,0.007472,0.010126,0.06357,0.083358,0.049983,0.224719,0.080823,0.0,0.334401
0.038002,0.00845,0.012823,0.314928,0.210886,0.007236,0.010167,0.061146,0.082511,0.014995,0.226959,0.079681,0.0,0.332479
0.038002,0.006671,0.012208,0.286644,0.20958,0.009963,0.007184,0.05844,0.081951,0.1003,0.220809,0.079726,0.0,0.328484
0.039905,0.007688,0.019139,0.344826,0.264054,0.0078,0.006947,0.058875,0.079518,0.046984,0.217286,0.077037,0.0,0.325256
0.03666,0.016901,0.009974,0.319686,0.29558,0.00821,0.007236,0.057151,0.08005,0.051649,0.212811,0.076222,0.0,0.322498
0.038107,0.011437,0.007571,0.321603,0.276595,0.007083,0.007246,0.054855,0.080432,0.123625,0.209968,0.078908,0.0,0.321325
0.036791,0.029354,0.01222,0.310359,0.296538,0.006601,0.007432,0.0564,0.07831,0.173276,0.20849,0.075622,6.8e-05,0.315424
0.036326,0.009213,0.013367,0.281708,0.305595,0.007831,0.007215,0.053968,0.074925,0.146618,0.205646,0.073286,0.0,0.311169
0.0388,0.008069,0.014224,0.292827,0.312911,0.008036,0.008134,0.052696,0.076099,0.088637,0.206302,0.07331,0.0,0.314724
0.038396,0.006481,0.010058,0.28393,0.341999,0.008763,0.006936,0.053532,0.073071,0.051316,0.203911,0.071552,0.0,0.309119
0.039081,0.008323,0.008827,0.281488,0.34718,0.00737,0.223179,0.053592,0.075071,0.08997,0.202424,0.07247,0.0,0.302932
0.035651,0.006163,0.011278,0.294168,0.329719,0.006662,0.94036,0.053037,0.073834,0.089637,0.199463,0.072174,0.0,0.303525
0.03916,0.006227,0.012051,0.306744,0.28857,0.008579,0.426798,0.049572,0.074476,0.113629,0.19968,0.073073,0.0,0.302047
0.03437,0.005909,0.011833,0.25333,0.360113,0.833832,0.005966,0.051373,0.0737,0.030656,0.197102,0.070853,0.0,0.296723
0.037721,0.007815,0.009527,0.313262,0.367211,0.43186,0.004686,0.046926,0.072155,0.067311,0.194519,0.06914,0.0,0.292293
0.034958,0.007434,0.007607,0.276311,0.341258,0.005268,0.007937,0.047959,0.071656,0.1013,0.193129,0.069821,0.000136,0.293296
0.036431,0.010484,0.011918,0.279403,0.376747,0.00573,0.00674,0.047088,0.070973,0.105631,0.188262,0.069542,0.0,0.290404
0.039256,0.014232,0.010976,0.305371,0.385761,0.004469,0.005667,0.045774,0.071952,0.045651,0.1894,0.069762,0.00034,0.285539
0.03337,0.01366,0.011374,0.285669,0.383148,0.007359,0.111228,0.046388,0.068779,0.153282,0.186952,0.066387,0.0,0.284786
0.03823,0.010166,0.01123,0.277558,0.352493,0.007493,0.543992,0.043845,0.067752,0.20993,0.183143,0.065857,0.0,0.283888
0.033265,0.007879,0.009249,0.293686,0.309035,0.006017,0.006451,0.044818,0.06651,0.248584,0.182493,0.066159,0.0,0.278353
0.038309,0.008577,0.00838,0.286351,0.380057,0.007944,0.007814,0.043085,0.068754,0.153282,0.18144,0.065535,0.0,0.274569
0.033686,0.015439,0.010891,0.269458,0.353146,0.551833,0.006947,0.043034,0.065153,0.080307,0.1811,0.062506,0.0,0.276879
0.035651,0.010992,0.011133,0.300435,0.366427,0.005289,0.003964,0.041651,0.065957,0.043319,0.178092,0.06487,0.0,0.273582
0.034361,0.005464,0.011761,0.277527,0.380927,0.00574,0.006472,0.040491,0.064908,0.092969,0.177815,0.063272,0.0,0.268213
0.034598,0.008006,0.01158,0.306178,0.371609,0.005074,0.0061,0.040516,0.063584,0.061979,0.189469,0.062118,0.0,0.27014
0.032642,0.00845,0.007281,0.270705,0.382931,0.006396,0.003788,0.040559,0.06397,0.098967,0.175795,0.062812,0.0,0.26386
0.033817,0.009276,0.010143,0.286487,0.35467,0.005514,0.004573,0.039116,0.06231,0.112962,0.169894,0.060638,0.0,0.260066
0.032107,0.007434,0.010819,0.289746,0.345918,0.005053,0.003716,0.039151,0.062049,0.053982,0.169184,0.060938,6.8e-05,0.259731
0.032659,0.007942,0.013753,0.290637,0.283518,0.007236,0.004263,0.039005,0.060269,0.16028,0.167234,0.058886,0.0,0.257336
0.035563,0.016647,0.01391,0.279591,0.403222,0.004858,0.004191,0.039646,0.060028,0.179607,0.16755,0.057284,0.0,0.256165
0.032387,0.006989,0.008875,0.286267,0.369606,0.003905,0.021748,0.037068,0.057312,0.103299,0.165252,0.055826,6.8e-05,0.251796
0.03201,0.006735,0.013222,0.291066,0.380013,0.005504,0.00577,0.035276,0.059444,0.185272,0.165861,0.058087,0.0,0.253265
0.034861,0.006227,0.010469,0.307959,0.379534,0.004131,0.004449,0.035173,0.058786,0.206598,0.162631,0.057204,0.0,0.249059
0.032598,0.006163,0.010843,0.299649,0.382016,0.004418,0.039574,0.036428,0.058622,0.105965,0.15979,0.056756,0.0,0.244726
0.033589,0.007053,0.009624,0.269887,0.370172,0.004325,0.038655,0.036744,0.059162,0.074309,0.158024,0.056491,6.8e-05,0.244299
0.033651,0.006925,0.006122,0.246906,0.308121,0.026157,0.13824,0.036197,0.057084,0.050983,0.15685,0.056287,0.0,0.243738
0.034809,0.006163,0.01257,0.291349,0.40074,0.031559,0.159256,0.036189,0.056912,0.08997,0.15469,0.053508,0.0,0.240158
0.030133,0.007434,0.010662,0.229992,0.352841,0.020735,0.210731,0.035028,0.055554,0.03099,0.155134,0.055217,0.0,0.237756
0.031782,0.010356,0.012485,0.301797,0.354235,0.005033,0.195289,0.034772,0.056748,0.072976,0.150857,0.055342,0.0,0.238608
0.033958,0.006417,0.010276,0.207262,0.364119,0.005873,0.048027,0.033287,0.056873,0.100966,0.155268,0.055687,0.0,0.234609
0.030264,0.006989,0.010046,0.232979,0.365861,0.004684,0.005791,0.032587,0.054235,0.108297,0.14934,0.051371,0.0,0.231704
0.032335,0.006544,0.004673,0.227383,0.342957,0.039502,0.004263,0.03257,0.051438,0.027657,0.151663,0.049848,0.0,0.233857
0.032887,0.00737,0.010022,0.276647,0.327194,0.174521,0.003303,0.030197,0.05257,0.079307,0.147276,0.051799,0.0,0.229887
0.032151,0.00737,0.010179,0.24152,0.306118,0.208868,0.003489,0.030889,0.051216,0.04865,0.145839,0.051071,0.0,0.227081
0.03015,0.009912,0.00617,0.221347,0.368343,0.191064,0.004273,0.032203,0.051946,0.110297,0.145093,0.049689,0.0,0.225888
0.032765,0.006163,0.004987,0.23978,0.317527,0.043469,0.004965,0.03123,0.051513,0.143952,0.14322,0.049268,0.0,0.224466
0.032352,0.0115,0.010336,0.239581,0.327673,0.005217,0.006472,0.03193,0.050436,0.077308,0.141718,0.049202,0.0,0.221297
0.030387,0.006925,0.009563,0.207912,0.32998,0.00492,0.015152,0.031025,0.049724,0.036654,0.139102,0.049001,0.0,0.218512
0.033887,0.006608,0.010155,0.26011,0.319835,0.003946,0.02436,0.029762,0.050428,0.061979,0.141306,0.048933,0.0,0.22078
0.029957,0.00845,0.010082,0.204737,0.322796,0.003813,0.036859,0.029019,0.049855,0.065978,0.137758,0.046788,0.0,0.215941
0.033247,0.015312,0.009116,0.234928,0.308469,0.0045,0.031564,0.02709,0.048881,0.040986,0.13531,0.047802,0.0,0.213362
0.030747,0.006862,0.004021,0.228567,0.317265,0.005453,0.004118,0.027833,0.048115,0.071643,0.138301,0.046309,0.0,0.213729
0.034651,0.011945,0.010578,0.260403,0.288178,0.016625,0.003737,0.028499,0.047287,0.082306,0.133053,0.045709,0.0,0.21302
0.029528,0.026304,0.010167,0.227184,0.274766,0.023195,0.003231,0.027432,0.045896,0.07964,0.136152,0.045691,0.0,0.208751
0.030896,0.006036,0.009781,0.255111,0.356673,0.040107,0.006513,0.028627,0.046206,0.039987,0.135296,0.045225,0.0,0.208862
0.028957,0.007815,0.009974,0.257805,0.311692,0.005309,0.005109,0.028371,0.045348,0.083306,0.131391,0.043783,0.0,0.206562
0.027343,0.006036,0.007921,0.239225,0.34017,0.005771,0.004727,0.026143,0.045339,0.288237,0.130903,0.04409,0.0,0.204453
0.030896,0.006671,0.007486,0.213885,0.341737,0.002942,0.002663,0.027637,0.043675,0.065645,0.126955,0.042172,0.0,0.199717
0.028282,0.006163,0.008175,0.244841,0.340997,0.004582,0.00609,0.025597,0.042841,0.02999,0.125181,0.041103,0.0,0.201731
0.02994,0.006798,0.010252,0.254336,0.350446,0.004899,0.004624,0.027859,0.0433,0.102299,0.124764,0.042288,0.0,0.199054
0.02894,0.007879,0.010372,0.256578,0.344132,0.004848,0.004831,0.026288,0.042834,0.081306,0.125077,0.042026,0.00034,0.195414
0.029159,0.012961,0.010481,0.250993,0.319878,0.003905,0.047315,0.024692,0.043206,0.099967,0.122763,0.041686,0.0,0.196244
0.028878,0.005972,0.009298,0.225863,0.28735,0.007708,0.042588,0.02517,0.041601,0.031656,0.119801,0.040138,0.0,0.194321
0.027405,0.005909,0.003973,0.237883,0.346832,0.048112,0.030914,0.023753,0.039328,0.036321,0.120945,0.038927,0.0,0.191287
0.028992,0.005972,0.010082,0.261368,0.346658,0.048102,0.007855,0.024692,0.040641,0.118627,0.122765,0.040089,0.0,0.190494
0.028738,0.006354,0.010022,0.227456,0.350185,0.024466,0.003953,0.025324,0.039901,0.139287,0.120511,0.038552,0.0,0.190646
0.026615,0.006798,0.01001,0.216998,0.328108,0.003721,0.003685,0.02424,0.040206,0.127957,0.11812,0.039545,0.0,0.187656
0.02608,0.005655,0.010179,0.219618,0.323362,0.005771,0.004438,0.022951,0.040839,0.078974,0.115858,0.038881,0.0,0.184961
0.028431,0.009086,0.003791,0.245491,0.2887,0.004602,0.003933,0.023233,0.040446,0.103965,0.115957,0.039141,0.0,0.186656
0.026291,0.007879,0.004987,0.240356,0.257653,0.004889,0.005605,0.023147,0.039883,0.150616,0.114348,0.03788,0.0,0.18403
0.025896,0.006036,0.013029,0.213676,0.33255,0.005904,0.006451,0.022755,0.039617,0.061646,0.114293,0.038797,0.0,0.181261
0.028045,0.005655,0.012522,0.241258,0.301807,0.003823,0.00931,0.023574,0.038942,0.100633,0.111619,0.037954,0.0,0.181406
0.025045,0.005718,0.010602,0.252198,0.294405,0.004028,0.005223,0.022285,0.039007,0.064978,0.113432,0.037826,0.0,0.180481
