1-1,1-2,1-5,1-6,1-7,2-5,2-7,2-8,3-1,3-4,3-6,3-9,3-10,3-11
0.036625,0.018367,0.07323,0.112519,0.127255,0.006375,0.004021,0.041008,0.097136,0.186147,0.229403,0.1006,0.000165,0.39509
0.036546,0.011617,0.062944,0.133821,0.136076,0.006333,0.005624,0.039398,0.111085,0.213853,0.231608,0.099777,8.3e-05,0.393215
0.031896,0.01978,0.064903,0.132559,0.139093,0.00581,0.00568,0.040343,0.097101,0.045022,0.23046,0.094235,8.3e-05,0.383841
0.036605,0.085243,0.069312,0.103382,0.173638,0.006278,0.005596,0.037859,0.093068,0.058009,0.227378,0.086988,0.000165,0.374647
0.033276,0.010675,0.080088,0.107824,0.191395,0.004654,0.004035,0.036634,0.088931,0.045022,0.224025,0.085689,8.3e-05,0.367764
0.036605,0.018053,0.064903,0.16416,0.226282,0.005136,0.005385,0.036494,0.088838,0.067532,0.222303,0.085609,8.3e-05,0.364297
0.035443,0.026374,0.052657,0.208682,0.210916,0.005012,0.004527,0.033135,0.08855,0.038672,0.221396,0.085246,8.3e-05,0.353665
0.03432,0.020408,0.036493,0.256487,0.197826,0.005232,0.004654,0.03345,0.08954,0.016739,0.218194,0.084955,8.3e-05,0.353588
0.035916,0.017111,0.069067,0.252751,0.174549,0.00475,0.005526,0.031141,0.087555,0.013564,0.219916,0.083458,8.3e-05,0.350352
0.034399,0.012402,0.066128,0.25785,0.173297,0.007049,0.005259,0.030301,0.086733,0.023954,0.214085,0.083332,8.3e-05,0.343341
0.038102,0.016327,0.070536,0.296416,0.229241,0.00526,0.004246,0.029951,0.083705,0.01039,0.211638,0.081246,8.3e-05,0.345447
0.033216,0.095761,0.050698,0.270419,0.263047,0.005452,0.004106,0.029076,0.084166,0.018759,0.207408,0.080682,8.3e-05,0.34198
0.036231,0.017425,0.035268,0.261888,0.248193,0.00592,0.005329,0.028027,0.090192,0.078788,0.203934,0.086481,8.3e-05,0.337023
0.033532,0.135636,0.063679,0.253458,0.267202,0.004874,0.004345,0.028551,0.083437,0.162771,0.202665,0.079126,0.000165,0.336895
0.033374,0.036578,0.069067,0.26103,0.278926,0.005163,0.005174,0.027257,0.080747,0.116306,0.201003,0.076025,8.3e-05,0.330269
0.036211,0.012873,0.071761,0.252903,0.284332,0.006485,0.004288,0.026627,0.081034,0.058586,0.200852,0.076851,8.3e-05,0.331681
0.03296,0.011774,0.048739,0.247855,0.315861,0.005645,0.004302,0.027222,0.077725,0.049639,0.198737,0.075827,8.3e-05,0.330885
0.036861,0.0281,0.041146,0.25583,0.322008,0.005604,0.020388,0.027187,0.079337,0.064069,0.196804,0.075912,8.3e-05,0.322718
0.030281,0.010832,0.05927,0.291217,0.304081,0.004007,0.076685,0.026732,0.085876,0.049639,0.194417,0.082905,8.3e-05,0.319842
0.037078,0.020094,0.063434,0.254619,0.261681,0.004846,0.035755,0.025332,0.079441,0.087734,0.194598,0.075593,8.3e-05,0.324182
0.030419,0.010989,0.064413,0.203029,0.333163,0.066914,0.003248,0.026102,0.077498,0.032035,0.192423,0.074798,8.3e-05,0.317197
0.036763,0.019466,0.048004,0.260323,0.347334,0.036252,0.003838,0.024038,0.076817,0.032035,0.189371,0.072928,8.3e-05,0.310031
0.031305,0.01303,0.034778,0.240787,0.314894,0.003607,0.004035,0.024213,0.081484,0.06176,0.18783,0.078153,0.000331,0.315758
0.032901,0.045526,0.061229,0.246946,0.354561,0.003759,0.004485,0.024108,0.075208,0.061472,0.183691,0.072835,8.3e-05,0.311315
0.03629,0.015071,0.056576,0.270621,0.364009,0.003594,0.002854,0.023163,0.076623,0.048485,0.184749,0.073002,8.3e-05,0.302892
0.029414,0.054474,0.060495,0.250581,0.364578,0.004296,0.01174,0.022708,0.073393,0.12381,0.182181,0.069519,8.3e-05,0.306898
0.036132,0.026845,0.058046,0.239324,0.330374,0.005067,0.045316,0.022008,0.07152,0.16912,0.178616,0.069352,8.3e-05,0.304792
0.029887,0.017268,0.04482,0.255982,0.28621,0.003594,0.00322,0.022568,0.070613,0.161039,0.17786,0.069807,8.3e-05,0.2966
