1-1,1-2,1-5,1-6,1-7,2-5,2-7,2-8,3-1,3-4,3-6,3-9,3-10,3-11
0.032258,0.16,0.010101,0.061728,0.010309,0.043011,0.052632,0.040404,0.136842,0.0625,0.202247,0.154639,0.010309,0.19
0.043011,0.11,0.010101,0.148148,0.010309,0.032258,0.031579,0.030303,0.157895,0.0625,0.202247,0.14433,0.0,0.18
0.043011,0.11,0.010101,0.419753,0.010309,0.032258,0.052632,0.020202,0.126316,0.03125,0.202247,0.123711,0.0,0.18
0.032258,0.12,0.010101,0.407407,0.010309,0.032258,0.031579,0.020202,0.126316,0.03125,0.191011,0.123711,0.010309,0.18
0.032258,0.11,0.010101,0.283951,0.010309,0.032258,0.031579,0.020202,0.126316,0.041667,0.191011,0.113402,0.010309,0.17
0.043011,0.11,0.010101,0.320988,0.020619,0.032258,0.042105,0.020202,0.126316,0.041667,0.191011,0.103093,0.010309,0.17
0.043011,0.13,0.010101,0.17284,0.020619,0.032258,0.031579,0.020202,0.094737,0.020833,0.191011,0.092784,0.010309,0.17
0.043011,0.11,0.010101,0.098765,0.020619,0.032258,0.042105,0.020202,0.105263,0.03125,0.179775,0.092784,0.010309,0.16
0.043011,0.12,0.010101,0.098765,0.010309,0.032258,0.052632,0.020202,0.105263,0.020833,0.191011,0.092784,0.010309,0.16
0.043011,0.24,0.010101,0.111111,0.010309,0.043011,0.031579,0.020202,0.094737,0.020833,0.179775,0.092784,0.0,0.16
0.043011,0.45,0.010101,0.111111,0.020619,0.032258,0.031579,0.020202,0.105263,0.020833,0.179775,0.123711,0.0,0.16
0.043011,0.46,0.010101,0.098765,0.020619,0.032258,0.031579,0.020202,0.126316,0.041667,0.179775,0.103093,0.0,0.16
0.043011,0.46,0.010101,0.098765,0.030928,0.032258,0.042105,0.020202,0.094737,0.041667,0.168539,0.092784,0.0,0.16
0.043011,0.48,0.010101,0.111111,0.020619,0.032258,0.031579,0.020202,0.094737,0.052083,0.168539,0.082474,0.010309,0.15
0.032258,0.45,0.010101,0.098765,0.030928,0.032258,0.031579,0.020202,0.094737,0.052083,0.168539,0.082474,0.0,0.15
0.043011,0.46,0.010101,0.098765,0.030928,0.021505,0.021053,0.020202,0.094737,0.041667,0.168539,0.082474,0.010309,0.15
0.043011,0.44,0.010101,0.111111,0.030928,0.032258,0.031579,0.020202,0.094737,0.041667,0.168539,0.082474,0.010309,0.15
0.043011,0.43,0.010101,0.08642,0.030928,0.032258,0.042105,0.020202,0.094737,0.041667,0.168539,0.092784,0.010309,0.15
0.032258,0.47,0.010101,0.111111,0.030928,0.032258,0.052632,0.020202,0.094737,0.041667,0.168539,0.092784,0.010309,0.15
0.032258,0.47,0.010101,0.098765,0.020619,0.032258,0.042105,0.020202,0.094737,0.041667,0.168539,0.092784,0.0,0.14
0.021505,0.53,0.010101,0.08642,0.030928,0.032258,0.031579,0.020202,0.105263,0.03125,0.168539,0.123711,0.010309,0.14
0.032258,0.51,0.010101,0.098765,0.030928,0.032258,0.021053,0.020202,0.115789,0.020833,0.168539,0.092784,0.0,0.14
0.032258,0.49,0.010101,0.098765,0.030928,0.032258,0.031579,0.020202,0.084211,0.03125,0.157303,0.082474,0.0,0.14
0.032258,0.51,0.010101,0.08642,0.041237,0.032258,0.031579,0.030303,0.084211,0.041667,0.157303,0.082474,0.0,0.14
0.032258,0.51,0.010101,0.098765,0.030928,0.021505,0.021053,0.010101,0.084211,0.03125,0.157303,0.082474,0.010309,0.14
0.032258,0.54,0.010101,0.098765,0.041237,0.021505,0.031579,0.010101,0.084211,0.052083,0.157303,0.082474,0.0,0.14
0.032258,0.51,0.020202,0.111111,0.030928,0.032258,0.042105,0.010101,0.084211,0.0625,0.157303,0.082474,0.0,0.14
0.032258,0.5,0.010101,0.098765,0.030928,0.032258,0.021053,0.020202,0.084211,0.052083,0.146067,0.082474,0.010309,0.13
0.043011,0.52,0.010101,0.08642,0.030928,0.021505,0.021053,0.010101,0.084211,0.041667,0.146067,0.082474,0.010309,0.13
0.032258,0.53,0.010101,0.098765,0.030928,0.032258,0.031579,0.020202,0.084211,0.03125,0.146067,0.072165,0.0,0.13
0.043011,0.52,0.010101,0.098765,0.030928,0.021505,0.031579,0.010101,0.094737,0.03125,0.146067,0.123711,0.0,0.13
0.032258,0.55,0.010101,0.08642,0.030928,0.021505,0.031579,0.020202,0.126316,0.03125,0.146067,0.113402,0.0,0.13
0.043011,0.52,0.010101,0.098765,0.030928,0.021505,0.021053,0.010101,0.105263,0.03125,0.157303,0.103093,0.0,0.13
0.043011,0.53,0.010101,0.08642,0.030928,0.021505,0.031579,0.010101,0.105263,0.03125,0.146067,0.103093,0.0,0.13
0.032258,0.5,0.010101,0.098765,0.030928,0.032258,0.021053,0.010101,0.094737,0.03125,0.134831,0.092784,0.0,0.12
0.032258,0.57,0.010101,0.098765,0.030928,0.021505,0.021053,0.010101,0.094737,0.03125,0.134831,0.092784,0.010309,0.12
0.032258,0.5,0.010101,0.098765,0.020619,0.021505,0.031579,0.010101,0.094737,0.041667,0.134831,0.092784,0.0,0.12
0.032258,0.36,0.010101,0.08642,0.030928,0.021505,0.031579,0.010101,0.094737,0.041667,0.134831,0.092784,0.020619,0.12
0.032258,0.17,0.010101,0.08642,0.030928,0.021505,0.031579,0.010101,0.094737,0.03125,0.134831,0.092784,0.010309,0.12
0.032258,0.17,0.010101,0.08642,0.030928,0.021505,0.031579,0.010101,0.094737,0.052083,0.134831,0.092784,0.0,0.12
0.043011,0.16,0.010101,0.098765,0.030928,0.021505,0.021053,0.010101,0.105263,0.052083,0.134831,0.123711,0.0,0.12
0.032258,0.17,0.010101,0.098765,0.041237,0.053763,0.021053,0.010101,0.105263,0.041667,0.134831,0.092784,0.010309,0.12
0.043011,0.17,0.010101,0.08642,0.030928,0.064516,0.031579,0.010101,0.073684,0.03125,0.123596,0.072165,0.010309,0.12
0.032258,0.17,0.010101,0.08642,0.030928,0.075269,0.052632,0.010101,0.073684,0.03125,0.123596,0.072165,0.0,0.12
0.032258,0.18,0.020202,0.098765,0.041237,0.053763,0.031579,0.010101,0.063158,0.03125,0.123596,0.072165,0.0,0.11
0.032258,0.17,0.010101,0.098765,0.030928,0.064516,0.042105,0.010101,0.063158,0.020833,0.134831,0.072165,0.0,0.11
0.032258,0.17,0.020202,0.098765,0.030928,0.053763,0.042105,0.010101,0.063158,0.020833,0.123596,0.072165,0.0,0.11
0.032258,0.17,0.010101,0.074074,0.030928,0.053763,0.031579,0.010101,0.063158,0.020833,0.134831,0.072165,0.0,0.11
0.032258,0.17,0.010101,0.08642,0.030928,0.053763,0.021053,0.010101,0.063158,0.020833,0.123596,0.061856,0.010309,0.11
0.032258,0.16,0.010101,0.074074,0.030928,0.053763,0.021053,0.010101,0.063158,0.020833,0.123596,0.061856,0.0,0.11
0.043011,0.17,0.010101,0.111111,0.030928,0.075269,0.031579,0.010101,0.073684,0.03125,0.11236,0.092784,0.0,0.11
0.043011,0.16,0.010101,0.074074,0.030928,0.075269,0.021053,0.010101,0.084211,0.03125,0.11236,0.072165,0.0,0.11
0.043011,0.17,0.010101,0.074074,0.030928,0.075269,0.021053,0.010101,0.063158,0.041667,0.11236,0.061856,0.0,0.11
0.032258,0.17,0.010101,0.08642,0.030928,0.064516,0.021053,0.010101,0.063158,0.052083,0.11236,0.061856,0.0,0.11
0.032258,0.18,0.010101,0.074074,0.030928,0.053763,0.031579,0.010101,0.052632,0.03125,0.11236,0.061856,0.0,0.1
