1-1,1-2,1-5,1-6,1-7,2-5,2-7,2-8,3-1,3-4,3-6,3-9,3-10,3-11
0.011195,0.0,0.07541,0.105593,0.167104,0.106122,0.08502,0.003201,0.021277,0.190698,0.128991,0.03125,0.0,0.0
0.011719,0.0,0.04918,0.140617,0.163499,0.097959,0.105263,0.001921,0.015957,0.176744,0.12963,0.023437,0.0,0.0
0.008921,0.0,0.062295,0.121798,0.162189,0.097959,0.105263,0.001921,0.015957,0.037209,0.128991,0.023437,0.0,0.0
0.011719,0.2,0.065574,0.111343,0.18709,0.093878,0.101215,0.001921,0.015957,0.037209,0.126437,0.023437,0.0,0.0
0.009446,0.0,0.078689,0.12598,0.203473,0.089796,0.08502,0.001921,0.015957,0.023256,0.12516,0.023437,0.0,0.0
0.012244,0.0,0.068852,0.154731,0.237221,0.097959,0.097166,0.001921,0.021277,0.051163,0.123883,0.023437,0.0,0.0
0.00997,0.2,0.04918,0.194982,0.220183,0.114286,0.101215,0.001921,0.021277,0.034884,0.122605,0.03125,0.0,0.0
0.010495,0.0,0.029508,0.227914,0.20249,0.102041,0.060729,0.002241,0.015957,0.006977,0.121328,0.023437,0.0,0.0
0.011195,0.0,0.07541,0.213278,0.186107,0.077551,0.072874,0.001921,0.015957,0.013953,0.121328,0.023437,0.0,0.0
0.010845,0.0,0.072131,0.249869,0.186107,0.065306,0.068826,0.002241,0.015957,0.02093,0.119413,0.023437,0.0,0.0
0.012069,0.0,0.068852,0.254574,0.232962,0.057143,0.080972,0.002561,0.021277,0.006977,0.118135,0.023437,0.0,0.0
0.009795,0.2,0.052459,0.227914,0.273919,0.065306,0.072874,0.002241,0.015957,0.009302,0.115581,0.023437,0.0,0.0
0.010845,0.2,0.029508,0.191845,0.253277,0.069388,0.080972,0.002241,0.015957,0.076744,0.113665,0.023437,0.0,0.0
0.00997,0.2,0.068852,0.201777,0.269004,0.077551,0.076923,0.002241,0.015957,0.165116,0.113027,0.023437,0.002551,0.0
0.010495,0.0,0.068852,0.239937,0.285059,0.077551,0.072874,0.002241,0.015957,0.097674,0.112388,0.023437,0.0,0.0
0.011719,0.0,0.065574,0.227392,0.292923,0.077551,0.060729,0.001921,0.021277,0.039535,0.112388,0.03125,0.0,0.0
0.009795,0.0,0.045902,0.19655,0.316841,0.077551,0.052632,0.001921,0.015957,0.048837,0.11175,0.023437,0.0,0.0
0.011894,0.0,0.036066,0.25196,0.327326,0.073469,0.11336,0.002241,0.021277,0.04186,0.109834,0.023437,0.002551,0.0
0.008746,0.0,0.065574,0.278097,0.320118,0.061224,0.287449,0.002241,0.015957,0.048837,0.108557,0.023437,0.0,0.0
0.01102,0.0,0.072131,0.192368,0.28637,0.053061,0.153846,0.002241,0.015957,0.065116,0.108557,0.023437,0.0,0.0
0.009096,0.0,0.072131,0.153163,0.342071,0.257143,0.05668,0.002241,0.021277,0.027907,0.107918,0.023437,0.0,0.0
0.012244,0.0,0.052459,0.198118,0.353866,0.159184,0.052632,0.002241,0.015957,0.025581,0.106003,0.023437,0.0,0.0
