1-1,1-2,1-5,1-6,1-7,2-5,2-7,2-8,3-1,3-4,3-6,3-9,3-10,3-11
0.915385,0.899967,0.987293,0.878453,0.99719,0.383301,0.505755,0.998635,0.904125,0.99105,1.0,0.024843,3.1e-05,0.981494
0.915385,0.85968,0.834117,0.941529,0.997913,0.38916,0.472662,0.998204,0.934086,0.99105,0.999405,0.063071,3.1e-05,0.981452
0.915385,0.860669,0.681114,0.985727,0.997431,0.390625,0.473381,0.998419,0.952189,0.99105,0.999405,0.082139,0.0,0.981452
0.912821,0.781639,0.681462,0.947514,0.997351,0.390137,0.464748,0.998563,0.954428,0.99105,0.99881,0.087914,0.0,0.98148
0.912821,0.702331,0.681462,0.958103,0.997833,0.39209,0.466906,0.998276,0.955279,0.99105,0.99881,0.093109,0.0,0.981424
0.917949,0.70674,0.68181,0.996777,0.997993,0.391602,0.468345,0.998491,0.929418,0.99105,1.0,0.073094,0.0,0.981409
0.917949,0.865564,0.681984,0.827808,0.998154,0.391602,0.470504,0.998276,0.905544,0.99105,1.0,0.051551,0.0,0.981424
0.915385,0.871882,0.682158,0.787293,0.998154,0.390625,0.482734,0.998635,0.909329,0.99105,1.0,0.055248,0.0,0.981424
0.915385,0.872802,0.682332,0.790976,0.997672,0.38916,0.485612,0.998276,0.912987,0.99105,1.0,0.058885,0.0,0.981424
0.915385,0.874677,0.682855,0.796961,0.997752,0.38916,0.484173,0.99806,0.916614,0.99105,1.0,0.062429,0.0,0.981438
0.912821,0.879658,0.682681,0.803867,0.998073,0.38916,0.481295,0.998707,0.922796,0.99105,1.0,0.066035,0.0,0.981424
0.912821,0.941608,0.682681,0.810773,0.998073,0.389648,0.479137,0.998348,0.926359,0.990752,1.0,0.069458,0.0,0.981424
0.912821,0.916214,0.683029,0.819061,0.997913,0.390137,0.478417,0.997917,0.929072,0.990752,1.0,0.075111,3.1e-05,0.981438
0.912821,0.842773,0.683377,0.820902,0.997993,0.389648,0.479137,0.997917,0.933203,0.99105,0.999405,0.080764,3.1e-05,0.981438
0.912821,0.854576,0.683377,0.822284,0.998314,0.38623,0.482734,0.998491,0.935127,0.991348,0.999405,0.084095,0.0,0.981424
0.912821,0.855548,0.683029,0.827808,0.998314,0.383301,0.493525,0.998707,0.935758,0.992243,0.999405,0.08767,3.1e-05,0.981494
0.912821,0.856087,0.682855,0.834715,0.998154,0.383789,0.496403,0.998491,0.936325,0.991945,0.999405,0.091154,3.1e-05,0.981564
0.907692,0.856868,0.683029,0.839319,0.997993,0.384766,0.489928,0.998276,0.93765,0.99105,0.999405,0.094209,3.1e-05,0.981522
0.910256,0.857545,0.683377,0.844383,0.998073,0.385254,0.465468,0.997845,0.942507,0.99105,0.999405,0.10081,3.1e-05,0.981508
0.912821,0.858065,0.683377,0.850829,0.997993,0.385742,0.426619,0.997414,0.94771,0.990752,0.999405,0.107502,3.1e-05,0.981508
0.912821,0.859836,0.683551,0.855893,0.997833,0.376465,0.411511,0.997917,0.929513,0.99105,0.999405,0.110833,3.1e-05,0.981508
0.912821,0.86079,0.683899,0.858656,0.998073,0.354004,0.41295,0.998276,0.909897,0.99105,1.0,0.114041,3.1e-05,0.981522
0.912821,0.861485,0.684421,0.861878,0.998234,0.345703,0.416547,0.998419,0.912956,0.99105,1.0,0.119328,0.00028,0.981536
0.912821,0.862196,0.685117,0.867864,0.998234,0.331055,0.417266,0.998635,0.918475,0.99105,1.0,0.124675,0.000497,0.98155
0.910256,0.784138,0.685988,0.872928,0.998154,0.316406,0.420863,0.998419,0.921755,0.991647,1.0,0.127762,0.000528,0.981536
0.912821,0.709153,0.686162,0.888582,0.998154,0.318359,0.436691,0.99806,0.924972,0.991647,1.0,0.130756,0.000559,0.981508
0.912821,0.713249,0.68651,0.867403,0.997913,0.319824,0.445324,0.998276,0.928031,0.991348,0.999405,0.133751,0.000559,0.981536
0.912821,0.714412,0.687032,0.844843,0.998314,0.320801,0.446763,0.998635,0.931058,0.991348,0.999405,0.136776,0.000528,0.981564
