1-1,1-2,1-5,1-6,1-7,2-5,2-7,2-8,3-1,3-4,3-6,3-9,3-10,3-11
0.034747,0.0,0.141966,0.091252,0.150097,0.119352,0.093897,0.090054,0.002338,0.161616,0.099686,0.002212,0.0,0.426371
0.035833,0.0,0.149766,0.121098,0.183099,0.102302,0.131455,0.08956,0.001954,0.181818,0.100134,0.00194,0.0,0.41906
0.033082,0.0,0.135725,0.108748,0.193593,0.101449,0.140845,0.090054,0.002059,0.050505,0.099462,0.00194,0.0,0.410116
0.035182,0.0,0.148206,0.111149,0.239022,0.098039,0.111737,0.083622,0.001954,0.050505,0.097446,0.00194,0.0,0.402622
0.033517,0.0,0.154446,0.101201,0.261944,0.088662,0.098592,0.088075,0.001919,0.050505,0.096326,0.001872,0.0,0.3891
0.034241,0.0,0.126365,0.145798,0.300746,0.098039,0.107042,0.087086,0.001989,0.060606,0.09543,0.001872,0.0,0.387523
0.034675,0.0,0.115445,0.169811,0.284866,0.108269,0.105164,0.082632,0.002024,0.030303,0.094758,0.00194,0.0,0.379023
0.031997,0.0,0.099844,0.215437,0.269125,0.094629,0.1277,0.079664,0.001919,0.010101,0.09431,0.001906,0.0,0.374128
0.035109,0.0,0.121685,0.192453,0.236123,0.086104,0.121127,0.075705,0.001989,0.010101,0.094534,0.001906,0.0,0.372266
0.033155,0.0,0.118565,0.199314,0.243855,0.13555,0.092019,0.07719,0.002024,0.010101,0.09319,0.001906,0.0,0.368574
0.035254,0.0,0.117005,0.228816,0.303922,0.120205,0.095775,0.073231,0.001919,0.010101,0.09207,0.00194,0.0,0.365342
0.032214,0.0,0.109204,0.20446,0.328086,0.102302,0.092958,0.071252,0.001989,0.020202,0.089382,0.001906,0.0,0.362087
0.034385,0.0,0.095164,0.181475,0.316901,0.084399,0.102347,0.073231,0.001954,0.060606,0.088486,0.001906,0.0,0.361263
0.031997,0.0,0.117005,0.186621,0.337062,0.086957,0.098592,0.070757,0.001884,0.121212,0.087814,0.001906,0.0,0.355266
0.032648,0.0,0.129485,0.213379,0.352665,0.084399,0.092958,0.071252,0.001954,0.10101,0.087366,0.001872,0.0,0.349737
0.0333,0.0,0.149766,0.174271,0.359431,0.093777,0.090141,0.070262,0.001884,0.050505,0.086918,0.001838,5.3e-05,0.353824
0.031707,0.0,0.109204,0.175643,0.39409,0.089514,0.085446,0.071747,0.001884,0.040404,0.086694,0.001838,0.0,0.348144
0.034241,0.0,0.098284,0.169811,0.384838,0.086104,0.074178,0.066304,0.002024,0.060606,0.085349,0.001872,5.3e-05,0.341989
0.029246,0.0,0.107644,0.223328,0.361364,0.077579,0.068545,0.069767,0.001954,0.060606,0.084453,0.001906,0.0,0.34191
0.035326,0.0,0.106084,0.207204,0.321734,0.075874,0.080751,0.070262,0.001919,0.090909,0.084453,0.001872,0.0,0.340064
0.02968,0.0,0.102964,0.139966,0.400304,0.060529,0.092958,0.070757,0.001954,0.040404,0.083781,0.001872,0.0,0.335446
0.033227,0.0,0.096724,0.205832,0.416183,0.073316,0.076056,0.063335,0.001919,0.040404,0.082213,0.001872,0.0,0.330669
0.030838,0.0,0.085803,0.195883,0.371997,0.083546,0.080751,0.061851,0.001884,0.070707,0.081541,0.001906,5.3e-05,0.331208
0.030983,0.0,0.104524,0.196226,0.423502,0.069906,0.079812,0.061851,0.002024,0.060606,0.079749,0.001872,5.3e-05,0.32811
0.033589,0.0,0.099844,0.206175,0.42654,0.068201,0.0723,0.059871,0.001884,0.050505,0.080645,0.001872,5.3e-05,0.323737
0.030187,0.0,0.101404,0.195883,0.43731,0.073316,0.067606,0.059871,0.001954,0.121212,0.079749,0.001804,0.0,0.322153
0.0333,0.0,0.098284,0.193482,0.397404,0.073316,0.074178,0.056903,0.001849,0.151515,0.078405,0.001804,0.0,0.322011
0.030259,0.0,0.093604,0.200343,0.353908,0.064791,0.066667,0.060861,0.001849,0.141414,0.077061,0.001804,0.0,0.316212
0.033082,0.0,0.087363,0.199314,0.43441,0.063086,0.071362,0.053934,0.001919,0.080808,0.077509,0.001838,0.0,0.311617
0.029825,0.0,0.095164,0.182504,0.396299,0.065644,0.073239,0.057892,0.001954,0.050505,0.076837,0.001838,0.0,0.313701
0.031635,0.0,0.095164,0.221955,0.412317,0.059676,0.061033,0.052449,0.001919,0.050505,0.074821,0.001838,0.0,0.310952
0.030404,0.0,0.098284,0.183533,0.42074,0.063939,0.071362,0.053934,0.001814,0.030303,0.075941,0.001838,0.0,0.305209
0.030838,0.0,0.098284,0.211321,0.412869,0.060529,0.070423,0.052944,0.001919,0.090909,0.080421,0.001838,0.0,0.306967
0.030332,0.0,0.078003,0.19554,0.424606,0.066496,0.059155,0.053934,0.001884,0.070707,0.075941,0.001838,0.0,0.301153
0.030621,0.0,0.087363,0.222298,0.401685,0.057118,0.061033,0.051954,0.001814,0.040404,0.073477,0.001838,5.3e-05,0.296606
0.030766,0.0,0.093604,0.246655,0.401408,0.052003,0.061033,0.049975,0.001919,0.070707,0.072581,0.001838,5.3e-05,0.296431
0.029535,0.0,0.134165,0.224357,0.325877,0.063086,0.059155,0.053439,0.001954,0.070707,0.071909,0.001838,0.0,0.294126
