1-1,1-2,1-5,1-6,1-7,2-5,2-7,2-8,3-1,3-4,3-6,3-9,3-10,3-11
0.081081,0.1787,0.057778,0.065217,0.034043,0.033333,0.085106,0.581921,0.055249,0.094595,0.051546,0.030104,0.05,0.0
0.081081,0.023466,0.118519,0.253623,0.02766,0.016667,0.148936,0.067797,0.060773,0.121622,0.103093,0.041683,0.05,0.017699
0.067568,0.00722,0.078519,0.463768,0.038298,0.083333,0.06383,0.065913,0.088398,0.108108,0.082474,0.002316,0.083333,0.0
0.067568,0.025271,0.044444,0.472826,0.055319,0.133333,0.042553,0.050847,0.016575,0.121622,0.030928,0.001158,0.066667,0.0
0.054054,0.025271,0.016296,0.315217,0.02766,0.116667,0.12766,0.052731,0.049724,0.094595,0.051546,0.001158,0.066667,0.00295
0.081081,0.021661,0.053333,0.362319,0.046809,0.066667,0.042553,0.045198,0.104972,0.121622,0.020619,0.001544,0.083333,0.00295
0.067568,0.021661,0.048889,0.26087,0.053191,0.033333,0.042553,0.045198,0.060773,0.094595,0.082474,0.001158,0.066667,0.011799
0.067568,0.012635,0.038519,0.195652,0.055319,0.033333,0.085106,0.039548,0.093923,0.081081,0.041237,0.001158,0.05,0.0059
0.067568,0.064982,0.063704,0.057971,0.048936,0.016667,0.06383,0.045198,0.027624,0.094595,0.092784,0.000772,0.05,0.00885
0.054054,0.131769,0.068148,0.105072,0.014894,0.016667,0.06383,0.041431,0.049724,0.121622,0.061856,0.001158,0.066667,0.0
0.054054,0.079422,0.047407,0.068841,0.061702,0.016667,0.042553,0.084746,0.066298,0.121622,0.051546,0.002702,0.066667,0.00295
0.094595,0.090253,0.071111,0.101449,0.055319,0.066667,0.042553,0.028249,0.044199,0.108108,0.030928,0.006947,0.066667,0.0
0.067568,0.055957,0.047407,0.067029,0.046809,0.066667,0.06383,0.047081,0.038674,0.108108,0.092784,0.001544,0.066667,0.0
0.067568,0.036101,0.078519,0.112319,0.044681,0.033333,0.085106,0.06403,0.027624,0.067568,0.030928,0.001158,0.116667,0.0
0.067568,0.092058,0.056296,0.070652,0.048936,0.083333,0.06383,0.039548,0.060773,0.094595,0.061856,0.000772,0.033333,0.00295
0.067568,0.00722,0.02963,0.070652,0.040426,0.05,0.06383,0.024482,0.060773,0.067568,0.020619,0.001158,0.066667,0.00295
0.067568,0.090253,0.078519,0.07971,0.038298,0.066667,0.042553,0.026365,0.049724,0.081081,0.020619,0.001158,0.066667,0.011799
0.054054,0.074007,0.05037,0.074275,0.055319,0.033333,0.06383,0.035782,0.055249,0.121622,0.082474,0.001158,0.083333,0.00885
0.054054,0.151625,0.060741,0.092391,0.053191,0.033333,0.085106,0.054614,0.060773,0.054054,0.051546,0.001544,0.05,0.0
0.081081,0.01083,0.05037,0.059783,0.040426,0.05,0.042553,0.039548,0.049724,0.081081,0.030928,0.001158,0.116667,0.00295
0.054054,0.135379,0.04,0.032609,0.055319,0.016667,0.06383,0.022599,0.198895,0.054054,0.072165,0.001544,0.066667,0.00885
0.094595,0.025271,0.026667,0.067029,0.048936,0.083333,0.12766,0.077213,0.093923,0.081081,0.041237,0.001158,0.05,0.0
0.067568,0.012635,0.048889,0.070652,0.046809,0.15,0.106383,0.037665,0.077348,0.108108,0.082474,0.001544,0.066667,0.00295
0.027027,0.01083,0.057778,0.030797,0.059574,0.05,0.042553,0.026365,0.044199,0.067568,0.030928,0.001158,0.05,0.00885
0.081081,0.01083,0.038519,0.067029,0.046809,0.1,0.021277,0.033898,0.016575,0.094595,0.020619,0.000772,0.1,0.011799
0.121622,0.039711,0.05037,0.048913,0.053191,0.033333,0.106383,0.030132,0.066298,0.108108,0.113402,0.000386,0.05,0.0059
0.054054,0.009025,0.026667,0.063406,0.057447,0.066667,0.042553,0.080979,0.055249,0.054054,0.020619,0.001544,0.1,0.00295
0.067568,0.018051,0.065185,0.041667,0.044681,0.05,0.042553,0.035782,0.033149,0.108108,0.082474,0.005403,0.05,0.00295
0.067568,0.00722,0.078519,0.083333,0.042553,0.016667,0.042553,0.060264,0.033149,0.108108,0.030928,0.000772,0.066667,0.0
0.054054,0.17148,0.065185,0.081522,0.044681,0.016667,0.06383,0.032015,0.022099,0.067568,0.061856,0.000772,0.083333,0.00295
0.054054,0.028881,0.071111,0.065217,0.070213,0.05,0.12766,0.054614,0.20442,0.054054,0.030928,0.03049,0.116667,0.00885
0.040541,0.016245,0.06963,0.050725,0.053191,0.083333,0.042553,0.030132,0.104972,0.094595,0.072165,0.04863,0.05,0.00295
0.067568,0.009025,0.035556,0.061594,0.048936,0.066667,0.06383,0.015066,0.049724,0.067568,0.020619,0.039753,0.033333,0.0
0.054054,0.128159,0.074074,0.028986,0.057447,0.1,0.06383,0.032015,0.093923,0.108108,0.030928,0.028946,0.066667,0.00885
0.054054,0.086643,0.041481,0.070652,0.055319,0.05,0.06383,0.056497,0.038674,0.067568,0.072165,0.000772,0.066667,0.0
