1-1,1-2,1-5,1-6,1-7,2-5,2-7,2-8,3-1,3-4,3-6,3-9,3-10,3-11
4.5e-05,0.090278,0.030769,0.06383,0.014243,0.01462,0.011494,0.001544,0.019663,0.011111,0.00363,0.035461,0.013514,0.318182
4.5e-05,0.076389,0.035165,0.080851,0.012085,0.020468,0.01341,0.001759,0.008427,0.016667,0.002722,0.028369,0.081081,0.227273
4.5e-05,0.069444,0.030769,0.029787,0.009495,0.017544,0.009579,0.001373,0.011236,0.011111,0.000907,0.014184,0.067568,0.318182
2.2e-05,0.069444,0.035165,0.038298,0.009495,0.01462,0.01341,0.001416,0.025281,0.005556,0.002722,0.042553,0.094595,0.318182
3.4e-05,0.069444,0.030769,0.042553,0.009063,0.01462,0.009579,0.001502,0.019663,0.005556,0.009074,0.035461,0.013514,0.318182
3.4e-05,0.027778,0.03956,0.059574,0.0082,0.01462,0.011494,0.001502,0.022472,0.011111,0.002722,0.056738,0.027027,0.363636
3.4e-05,0.076389,0.041758,0.059574,0.003453,0.017544,0.01341,0.00133,0.030899,0.022222,0.005445,0.049645,0.013514,0.181818
2.2e-05,0.0625,0.028571,0.046809,0.011221,0.017544,0.017241,0.001544,0.019663,0.011111,0.002722,0.049645,0.027027,0.181818
2.2e-05,0.069444,0.026374,0.068085,0.006905,0.011696,0.01341,0.001502,0.019663,0.016667,0.002722,0.049645,0.027027,0.318182
3.4e-05,0.041667,0.035165,0.068085,0.012085,0.01462,0.015326,0.001544,0.011236,0.011111,0.005445,0.028369,0.040541,0.227273
2.2e-05,0.090278,0.035165,0.051064,0.005611,0.020468,0.011494,0.001459,0.014045,0.011111,0.001815,0.028369,0.040541,0.318182
3.4e-05,0.145833,0.197802,0.051064,0.012516,0.011696,0.011494,0.001673,0.014045,0.027778,0.002722,0.056738,0.054054,0.363636
3.4e-05,0.048611,0.032967,0.068085,0.004748,0.017544,0.009579,0.001587,0.019663,0.011111,0.001815,0.042553,0.040541,0.409091
3.4e-05,0.048611,0.032967,0.051064,0.011653,0.023392,0.011494,0.001544,0.016854,0.022222,0.00363,0.06383,0.081081,0.227273
4.5e-05,0.034722,0.026374,0.059574,0.004748,0.011696,0.017241,0.001587,0.022472,0.005556,0.002722,0.056738,0.094595,0.181818
1.1e-05,0.048611,0.026374,0.055319,0.01079,0.011696,0.009579,0.001502,0.022472,0.011111,0.001815,0.06383,0.027027,0.181818
3.4e-05,0.041667,0.037363,0.051064,0.010358,0.017544,0.011494,0.001373,0.014045,0.011111,0.001815,0.042553,0.027027,0.318182
4.5e-05,0.076389,0.037363,0.059574,0.009495,0.011696,0.01341,0.001459,0.016854,0.022222,0.005445,0.028369,0.067568,0.318182
2.2e-05,0.083333,0.032967,0.055319,0.011221,0.023392,0.017241,0.001802,0.011236,0.022222,0.000907,0.06383,0.040541,0.318182
4.5e-05,0.048611,0.043956,0.059574,0.0082,0.01462,0.01341,0.001587,0.019663,0.016667,0.000907,0.049645,0.027027,0.272727
2.2e-05,0.104167,0.028571,0.059574,0.011653,0.011696,0.015326,0.001502,0.022472,0.005556,0.0,0.042553,0.081081,0.363636
3.4e-05,0.013889,0.024176,0.068085,0.003884,0.01462,0.011494,0.001416,0.019663,0.011111,0.001815,0.056738,0.040541,0.272727
3.4e-05,0.097222,0.032967,0.055319,0.011221,0.01462,0.011494,0.00133,0.022472,0.005556,0.000907,0.028369,0.040541,0.272727
3.4e-05,0.041667,0.032967,0.038298,0.009063,0.01462,0.009579,0.001502,0.016854,0.016667,0.000907,0.056738,0.027027,0.272727
1.1e-05,0.083333,0.041758,0.055319,0.007337,0.011696,0.01341,0.00163,0.014045,0.005556,0.002722,0.028369,0.040541,0.318182
4.5e-05,0.041667,0.032967,0.06383,0.011653,0.011696,0.009579,0.001673,0.014045,0.011111,0.002722,0.021277,0.027027,0.409091
1.1e-05,0.090278,0.032967,0.055319,0.007337,0.01462,0.011494,0.001587,0.019663,0.016667,0.00363,0.035461,0.040541,0.318182
